,PRECTOT,QV2M,PS,TS,KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_SW_DWN
438,1.2,0.016877,97.56,33.93,0.45,4.91,10.6
439,1.28,0.016416,97.55,34.28,0.45,4.91,10.6
440,0.72,0.01729,97.57,34.23,0.51,5.49,10.32
441,0.59,0.016824000000000002,97.54,34.7,0.51,5.49,10.32
442,0.58,0.017294999999999998,97.57,34.84,0.48,5.15,10.25
443,0.17,0.016857,97.53,35.29,0.48,5.15,10.25
444,0.08,0.016704,97.52,36.35,0.61,6.53,10.54
445,0.01,0.016630000000000002,97.46,37.05,0.61,6.53,10.54
446,0.01,0.016168000000000002,97.38,35.88,0.28,3.02,10.61
447,0.01,0.015989,97.31,36.59,0.28,3.02,10.61
448,0.83,0.017702000000000002,97.54,32.23,0.51,5.45,10.68
449,1.73,0.017943,97.48,32.49,0.51,5.45,10.68
450,38.55,0.018563,97.58,30.13,0.37,3.96,10.69
451,40.73,0.018581,97.54,30.09,0.37,3.96,10.69
452,0.02,0.017632,97.6,33.28,0.57,6.08,10.93
453,0.0,0.01754,97.56,33.72,0.57,6.08,10.93
454,0.22,0.017905,97.6,34.93,0.42,4.4,10.74
455,0.04,0.017719,97.54,35.05,0.42,4.4,10.74
456,24.92,0.018367,97.53,32.76,0.48,5.08,10.73
457,23.73,0.018367,97.45,32.91,0.48,5.08,10.73
458,2.82,0.017908,97.57,32.26,0.38,4.04,10.48
459,3.69,0.018029,97.5,32.1,0.38,4.04,10.48
460,0.7,0.018191,97.78,29.32,0.46,4.84,10.68
461,0.65,0.018053,97.71,30.64,0.46,4.84,10.68
462,19.58,0.018626,97.74,30.32,0.33,3.42,10.41
463,17.73,0.018465,97.68,30.9,0.33,3.42,10.41
464,7.26,0.018533,97.59,30.53,0.56,5.87,10.39
465,10.65,0.018492,97.54,30.62,0.56,5.87,10.39
466,1.09,0.017184,97.51,31.82,0.64,6.68,9.93
467,0.85,0.017248,97.44,31.99,0.64,6.68,9.93
468,0.1,0.016003,97.66,32.72,0.56,5.84,9.6
469,0.18,0.016344,97.58,32.88,0.56,5.84,9.6
470,0.03,0.014073,97.78,32.7,0.72,7.47,9.63
471,0.02,0.014381,97.7,32.73,0.72,7.47,9.63
472,0.01,0.01322,97.69,32.28,0.75,7.73,9.37
473,0.0,0.012826,97.61,32.12,0.75,7.73,9.37
474,0.0,0.013123,97.63,31.94,0.69,7.04,9.84
475,0.0,0.012822,97.55,31.93,0.69,7.04,9.84
476,0.0,0.013399,97.63,32.15,0.67,6.84,10.03
477,0.0,0.01322,97.55,32.22,0.67,6.84,10.03
478,0.0,0.013097,97.74,32.69,0.63,6.46,9.97
479,0.0,0.013043,97.67,32.86,0.63,6.46,9.97
480,0.04,0.012793,97.91,32.54,0.66,6.71,9.98
481,0.01,0.012927,97.83,32.89,0.66,6.71,9.98
482,0.1,0.011859,97.78,32.61,0.74,7.46,9.31
483,0.05,0.011718,97.7,32.53,0.74,7.46,9.31
484,0.72,0.012113,97.73,32.12,0.73,7.38,9.41
485,0.91,0.011769,97.66,31.84,0.73,7.38,9.41
486,0.0,0.011818,97.94,32.39,0.69,6.95,9.96
487,0.0,0.01129,97.87,32.18,0.69,6.95,9.96
488,0.0,0.011222,97.9,32.64,0.7,7.0,9.58
489,0.0,0.010798,97.82,32.48,0.7,7.0,9.58
490,0.0,0.011418,97.66,32.26,0.7,6.96,9.7
491,0.0,0.010806,97.58,32.07,0.7,6.96,9.7
492,0.0,0.01128,97.6,32.54,0.67,6.67,9.49
493,0.0,0.010794,97.52,32.46,0.67,6.67,9.49
494,0.0,0.010901,97.7,32.46,0.56,5.56,9.36
495,0.0,0.010206,97.63,32.31,0.56,5.56,9.36
496,0.0,0.010285,97.73,32.22,0.54,5.32,9.35
497,0.0,0.009727,97.67,32.06,0.54,5.32,9.35
498,0.0,0.009487,97.6,31.98,0.55,5.43,9.32
499,0.0,0.00935,97.54,31.9,0.55,5.43,9.32
500,0.0,0.008969,97.55,32.08,0.59,5.77,9.5
501,0.0,0.008592,97.49,31.86,0.59,5.77,9.5
502,0.0,0.010361,97.63,32.85,0.67,6.57,10.11
503,0.0,0.009437,97.57,32.24,0.67,6.57,10.11
504,0.0,0.010453,97.77,33.59,0.57,5.53,10.5
505,0.0,0.010009,97.72,33.05,0.57,5.53,10.5
506,0.01,0.010979,97.87,34.0,0.64,6.18,10.19
507,0.02,0.010621,97.83,33.56,0.64,6.18,10.19
508,0.73,0.014975,98.03,33.16,0.65,6.23,9.95
509,0.56,0.014776,97.99,33.07,0.65,6.23,9.95
510,0.71,0.014823,98.03,32.18,0.6,5.77,10.23
511,0.76,0.014509,97.99,32.15,0.6,5.77,10.23
512,0.07,0.012741,98.03,32.56,0.3,2.88,10.35
513,0.1,0.012297,97.98,32.07,0.3,2.88,10.35
514,0.02,0.011267,98.2,32.4,0.48,4.52,9.97
515,0.01,0.010564,98.15,31.61,0.48,4.52,9.97
516,0.42,0.009546,98.31,31.43,0.52,4.91,8.81
517,0.08,0.009292,98.25,30.98,0.52,4.91,8.81
518,1.22,0.008607,98.27,30.87,0.56,5.28,9.39
519,0.47,0.008439,98.21,30.59,0.56,5.28,9.39
520,0.0,0.006982,98.18,31.27,0.65,6.05,9.06
521,0.0,0.007188,98.12,30.84,0.65,6.05,9.06
522,0.0,0.006876999999999999,98.18,32.21,0.7,6.53,9.06
523,0.0,0.007047,98.11,31.74,0.7,6.53,9.06
524,0.0,0.008688,98.17,32.99,0.69,6.39,10.24
525,0.0,0.008013,98.11,32.07,0.69,6.39,10.24
526,0.0,0.009468,98.26,33.51,0.54,4.93,10.67
527,0.0,0.008801999999999999,98.2,33.01,0.54,4.93,10.67
528,0.0,0.010783,98.45,33.34,0.34,3.07,9.98
529,0.0,0.010141,98.41,33.1,0.34,3.07,9.98
530,24.01,0.013739,98.49,30.37,0.39,3.53,10.51
531,30.11,0.013151,98.45,29.96,0.39,3.53,10.51
532,7.42,0.013818,98.39,29.68,0.31,2.83,10.34
533,8.94,0.013543,98.36,29.03,0.31,2.83,10.34
534,0.06,0.013953,98.3,30.64,0.35,3.14,9.59
535,0.06,0.013978999999999998,98.28,29.92,0.35,3.14,9.59
536,2.9,0.013719,98.33,30.2,0.4,3.54,10.07
537,2.89,0.013672,98.3,29.79,0.4,3.54,10.07
538,11.0,0.014947,98.5,28.43,0.41,3.66,9.94
539,12.8,0.015134,98.47,27.57,0.41,3.66,9.94
540,8.39,0.015039,98.55,27.45,0.59,5.27,9.98
541,7.99,0.015091,98.53,27.27,0.59,5.27,9.98
542,1.89,0.01356,98.36,28.07,0.58,5.09,9.83
543,5.01,0.0138,98.32,27.44,0.58,5.09,9.83
544,0.48,0.012321,98.29,29.03,0.56,4.91,9.87
545,0.89,0.012289,98.24,28.33,0.56,4.91,9.87
546,0.04,0.011416,98.38,29.05,0.56,4.88,9.61
547,0.01,0.011347,98.35,28.33,0.56,4.88,9.61
548,0.02,0.010493,98.52,28.99,0.51,4.43,9.41
549,0.0,0.010539,98.47,28.65,0.51,4.43,9.41
550,0.0,0.010232,98.6,29.54,0.57,4.88,9.14
551,0.0,0.010296,98.56,29.05,0.57,4.88,9.14
552,0.0,0.010051,98.6,29.58,0.55,4.72,9.0
553,0.0,0.009998,98.56,29.01,0.55,4.72,9.0
554,0.07,0.011061,98.56,30.16,0.48,4.11,9.45
555,0.34,0.010793,98.52,29.29,0.48,4.11,9.45
556,0.1,0.010703,98.42,30.1,0.6,5.1,9.07
557,0.77,0.010359,98.38,29.25,0.6,5.1,9.07
558,0.93,0.009952,98.23,29.34,0.7,5.87,9.3
559,0.74,0.009798,98.18,28.8,0.7,5.87,9.3
560,0.0,0.009424,97.98,29.24,0.7,5.83,9.23
561,0.0,0.009716,97.94,28.95,0.7,5.83,9.23
562,0.04,0.00955,97.99,28.64,0.71,5.94,8.9
563,0.01,0.009578,97.94,28.32,0.71,5.94,8.9
564,0.0,0.009301,98.19,28.81,0.63,5.19,9.01
565,0.0,0.009448,98.16,28.21,0.63,5.19,9.01
566,0.03,0.009308,98.3,29.29,0.55,4.53,10.26
567,0.08,0.009378,98.27,28.6,0.55,4.53,10.26
568,0.02,0.010056,98.55,28.76,0.46,3.74,9.18
569,0.06,0.00993,98.52,27.99,0.46,3.74,9.18
570,0.0,0.009001,98.61,28.9,0.26,2.08,8.94
571,0.0,0.009111,98.57,28.01,0.26,2.08,8.94
572,0.0,0.007931,98.39,28.49,0.56,4.54,8.5
573,0.0,0.008081999999999999,98.34,27.85,0.56,4.54,8.5
574,0.0,0.007809999999999998,98.04,28.99,0.47,3.74,9.11
575,0.0,0.008292,98.01,28.13,0.47,3.74,9.11
576,0.58,0.00765,98.15,26.93,0.72,5.69,8.6
577,0.69,0.008712000000000001,98.13,26.51,0.72,5.69,8.6
578,0.23,0.008468,98.43,26.3,0.58,4.56,9.19
579,0.17,0.00843,98.42,26.06,0.58,4.56,9.19
580,2.98,0.00808,98.73,25.15,0.71,5.53,8.54
581,2.29,0.007628,98.71,24.62,0.71,5.53,8.54
582,0.0,0.007314,99.0,25.26,0.63,4.92,8.75
583,0.02,0.007129000000000002,98.95,24.99,0.63,4.92,8.75
584,0.0,0.005582,99.08,23.64,0.7,5.39,7.73
585,0.0,0.005528,99.02,23.14,0.7,5.39,7.73
586,0.0,0.004926,98.91,22.52,0.56,4.3,7.54
587,0.0,0.005084,98.84,22.11,0.56,4.3,7.54
588,0.0,0.004329,98.89,22.44,0.67,5.12,7.42
589,0.0,0.00448,98.83,21.93,0.67,5.12,7.42
590,0.0,0.003915,98.82,21.97,0.57,4.29,7.56
591,0.0,0.004173,98.77,21.64,0.57,4.29,7.56
592,0.0,0.003974,98.77,22.45,0.57,4.29,7.72
593,0.0,0.004101,98.72,21.98,0.57,4.29,7.72
594,0.0,0.003902000000000001,98.98,22.2,0.6,4.52,7.52
595,0.0,0.004166,98.92,21.74,0.6,4.52,7.52
596,0.0,0.004258,98.9,22.17,0.72,5.35,7.43
597,0.0,0.004633,98.83,21.63,0.72,5.35,7.43
598,0.0,0.003985,98.66,22.83,0.74,5.44,7.53
599,0.0,0.0043170000000000005,98.6,22.16,0.74,5.44,7.53
600,0.0,0.003965,98.57,23.39,0.66,4.81,7.78
601,0.0,0.004345,98.52,22.65,0.66,4.81,7.78
602,0.0,0.004207,98.75,23.73,0.5,3.67,7.83
603,0.0,0.004529,98.71,22.82,0.5,3.67,7.83
604,0.0,0.004211,98.89,23.86,0.6,4.35,7.76
605,0.0,0.004546,98.84,22.97,0.6,4.35,7.76
606,0.0,0.00435,98.75,23.91,0.7,5.02,7.67
607,0.0,0.004776,98.7,23.14,0.7,5.02,7.67
608,0.0,0.004391,98.71,23.96,0.58,4.1,7.7
609,0.0,0.004658,98.67,23.17,0.58,4.1,7.7
610,0.0,0.004184,98.7,23.68,0.6,4.26,7.75
611,0.0,0.0045130000000000005,98.65,22.77,0.6,4.26,7.75
612,0.0,0.003875,98.72,23.28,0.67,4.71,7.66
613,0.0,0.004203,98.67,22.23,0.67,4.71,7.66
614,0.0,0.0032310000000000004,98.77,22.59,0.74,5.19,7.56
615,0.0,0.003747,98.72,21.62,0.74,5.19,7.56
616,0.0,0.003058,98.71,22.0,0.75,5.19,7.56
617,0.0,0.00354,98.65,21.18,0.75,5.19,7.56
618,0.0,0.00273,98.66,21.34,0.63,4.36,7.64
619,0.0,0.003251,98.6,20.53,0.63,4.36,7.64
620,0.0,0.002828,98.68,21.61,0.62,4.22,8.59
621,0.0,0.003251,98.63,20.91,0.62,4.22,8.59
622,0.0,0.002836,98.64,21.17,0.51,3.45,7.63
623,0.0,0.003237,98.6,20.57,0.51,3.45,7.63
624,0.0,0.002717,98.58,20.95,0.7,4.74,7.71
625,0.0,0.003081,98.52,20.48,0.7,4.74,7.71
626,0.0,0.002594,98.47,22.16,0.54,3.63,7.62
627,0.0,0.002848,98.4,21.26,0.54,3.63,7.62
628,0.0,0.003,98.5,22.94,0.58,3.9,7.46
629,0.0,0.003276,98.45,22.0,0.58,3.9,7.46
630,0.0,0.003213,98.54,22.76,0.61,4.06,7.57
631,0.0,0.0034460000000000003,98.5,22.08,0.61,4.06,7.57
632,0.0,0.003423,98.7,22.74,0.69,4.57,7.63
633,0.0,0.003651,98.66,22.0,0.69,4.57,7.63
634,0.0,0.003861,98.91,23.23,0.74,4.84,7.89
635,0.0,0.004037,98.87,22.55,0.74,4.84,7.89
636,0.0,0.003929,98.85,23.29,0.73,4.78,8.11
637,0.0,0.004017,98.81,22.72,0.73,4.78,8.11
638,0.0,0.00475,98.69,23.88,0.55,3.57,8.63
639,0.0,0.00445,98.65,23.18,0.55,3.57,8.63
640,0.01,0.003922,98.85,21.77,0.55,3.52,7.41
641,0.05,0.003942,98.79,21.25,0.55,3.52,7.41
642,0.0,0.002475,99.06,19.44,0.51,3.29,6.94
643,0.0,0.002656,98.99,19.05,0.51,3.29,6.94
644,0.0,0.001646,99.26,18.16,0.7,4.46,7.05
645,0.0,0.001755,99.19,17.9,0.7,4.46,7.05
646,0.0,0.001489,99.07,18.13,0.54,3.42,7.76
647,0.0,0.001569,99.0,17.85,0.54,3.42,7.76
648,0.0,0.001623,99.08,18.92,0.53,3.35,8.79
649,0.0,0.001778,99.03,18.67,0.53,3.35,8.79
650,0.0,0.002261,99.08,19.78,0.7,4.39,7.16
651,0.0,0.002365,99.02,19.62,0.7,4.39,7.16
652,0.0,0.002534,99.03,20.38,0.73,4.51,7.67
653,0.0,0.002659,98.97,20.23,0.73,4.51,7.67
654,0.0,0.002325,99.05,20.28,0.68,4.21,9.48
655,0.0,0.0025050000000000003,98.99,20.0,0.68,4.21,9.48
656,0.0,0.002527,99.13,19.88,0.4,2.49,8.75
657,0.0,0.002599,99.08,19.4,0.4,2.49,8.75
658,0.0,0.002828,99.2,19.99,0.45,2.77,9.2
659,0.0,0.002933,99.18,19.16,0.45,2.77,9.2
660,0.0,0.003494,99.21,18.94,0.46,2.81,8.05
661,0.01,0.0034700000000000004,99.18,18.65,0.46,2.81,8.05
662,0.0,0.003695,99.25,18.39,0.71,4.32,7.6
663,0.0,0.003667,99.21,18.19,0.71,4.32,7.6
664,0.0,0.0035380000000000008,99.22,19.07,0.48,2.91,8.03
665,0.0,0.003646,99.17,18.87,0.48,2.91,8.03
666,0.0,0.003025,99.49,17.27,0.6,3.59,7.82
667,0.0,0.003118,99.44,17.06,0.6,3.59,7.82
668,0.04,0.003439,99.43,16.83,0.62,3.73,7.21
669,0.1,0.003717,99.37,16.73,0.62,3.73,7.21
670,0.0,0.003118,99.47,17.6,0.62,3.7,7.05
671,0.0,0.0031550000000000003,99.41,17.43,0.62,3.7,7.05
672,0.0,0.00338,99.41,17.86,0.73,4.31,6.93
673,0.0,0.0035060000000000004,99.35,17.6,0.73,4.31,6.93
674,0.0,0.003049,99.18,18.14,0.66,3.89,7.71
675,0.0,0.003329,99.11,17.99,0.66,3.89,7.71
676,0.0,0.0026,98.98,17.43,0.62,3.67,7.07
677,0.0,0.002876,98.92,17.14,0.62,3.67,7.07
678,0.0,0.002249,99.16,17.01,0.52,3.05,8.22
679,0.0,0.002582,99.11,16.7,0.52,3.05,8.22
680,0.0,0.002759,99.32,17.96,0.55,3.22,8.19
681,0.0,0.0030280000000000003,99.27,17.58,0.55,3.22,8.19
682,0.0,0.002972,99.21,17.8,0.25,1.45,8.22
683,0.0,0.003176,99.18,17.37,0.25,1.45,8.22
684,0.0,0.002765,99.05,17.96,0.59,3.41,7.61
685,0.0,0.002875,99.02,17.72,0.59,3.41,7.61
686,0.0,0.003242,99.04,17.44,0.62,3.58,7.38
687,0.0,0.003346,99.01,17.42,0.62,3.58,7.38
688,0.0,0.003822,98.77,18.87,0.74,4.29,7.51
689,0.0,0.003796,98.74,18.69,0.74,4.29,7.51
690,0.08,0.00457,98.5,18.01,0.48,2.77,7.78
691,0.08,0.005015,98.46,18.2,0.48,2.77,7.78
692,1.74,0.004485,98.58,18.39,0.57,3.29,8.0
693,2.51,0.005104,98.53,17.9,0.57,3.29,8.0
694,2.09,0.001654,99.17,12.75,0.56,3.24,7.95
695,3.74,0.002316,99.12,12.29,0.56,3.24,7.95
696,3.41,0.002144,99.31,10.1,0.66,3.8,7.75
697,2.38,0.002298,99.25,9.99,0.66,3.8,7.75
698,0.0,0.00248,99.33,10.0,0.52,2.98,6.81
699,0.0,0.002547,99.27,10.01,0.52,2.98,6.81
700,0.0,0.002844,99.25,11.56,0.68,3.93,7.1
701,0.0,0.002872,99.21,11.24,0.68,3.93,7.1
702,0.01,0.004106,99.27,12.72,0.55,3.17,6.97
703,0.0,0.00391,99.22,12.47,0.55,3.17,6.97
704,0.0,0.003606,99.69,11.32,0.64,3.66,6.8
705,0.0,0.0032770000000000004,99.65,11.14,0.64,3.66,6.8
706,0.03,0.002595,99.68,10.08,0.7,4.02,7.1
707,0.0,0.002576,99.61,9.92,0.7,4.02,7.1
708,0.0,0.0026100000000000003,99.61,10.34,0.61,3.49,7.32
709,0.0,0.002784,99.55,9.96,0.61,3.49,7.32
710,0.0,0.00273,99.42,11.47,0.69,3.93,6.38
711,0.0,0.002892,99.37,11.1,0.69,3.93,6.38
712,0.0,0.002793,99.31,11.26,0.63,3.59,6.2
713,0.0,0.002907,99.26,11.26,0.63,3.59,6.2
714,0.0,0.002672,99.32,11.3,0.45,2.56,6.32
715,0.0,0.002803,99.27,11.38,0.45,2.56,6.32
716,0.0,0.0029460000000000003,99.47,11.85,0.54,3.11,6.39
717,0.0,0.003013,99.43,11.98,0.54,3.11,6.39
718,0.0,0.002799,99.47,12.11,0.69,3.95,6.31
719,0.0,0.002841,99.42,11.91,0.69,3.95,6.31
720,0.0,0.002735,99.64,13.42,0.58,3.32,6.54
721,0.0,0.002656,99.6,13.1,0.58,3.32,6.54
722,0.0,0.002406,99.62,12.68,0.63,3.62,6.45
723,0.0,0.002367,99.56,12.24,0.63,3.62,6.45
724,0.0,0.002149,99.22,12.68,0.72,4.17,6.62
725,0.0,0.002236,99.16,12.32,0.72,4.17,6.62
726,0.0,0.00206,99.11,11.58,0.56,3.25,6.36
727,0.0,0.0021920000000000004,99.05,11.27,0.56,3.25,6.36
728,0.0,0.0022670000000000004,99.37,11.75,0.7,4.08,6.91
729,0.0,0.0024,99.31,11.79,0.7,4.08,6.91
730,0.0,0.001841,99.1,12.31,0.66,3.82,6.74
731,0.0,0.0020670000000000003,99.03,12.34,0.66,3.82,6.74
732,0.0,0.002222,99.04,12.72,0.73,4.26,6.46
733,0.0,0.002286,98.97,12.43,0.73,4.26,6.46
734,0.0,0.002602,99.18,13.93,0.61,3.58,7.87
735,0.0,0.002709,99.13,13.81,0.61,3.58,7.87
736,0.0,0.002619,99.31,15.11,0.56,3.27,7.08
737,0.0,0.002643,99.26,15.3,0.56,3.27,7.08
738,0.0,0.002745,99.07,15.8,0.6,3.52,7.61
739,0.0,0.002986,99.04,16.03,0.6,3.52,7.61
740,0.94,0.003718,99.14,14.96,0.67,3.92,7.37
741,0.62,0.003648,99.11,15.03,0.67,3.92,7.37
742,0.21,0.00402,99.4,15.64,0.66,3.89,7.42
743,0.14,0.003786,99.36,15.65,0.66,3.89,7.42
744,0.02,0.003906,99.22,16.86,0.65,3.88,7.61
745,0.07,0.003716,99.18,16.57,0.65,3.88,7.61
746,0.0,0.003666,99.13,16.19,0.52,3.07,8.02
747,0.01,0.003564,99.07,16.53,0.52,3.07,8.02
748,0.01,0.004571,99.24,17.31,0.6,3.61,7.99
749,0.02,0.004222999999999999,99.21,16.97,0.6,3.61,7.99
750,5.79,0.007334,99.4,14.65,0.3,1.83,8.19
751,3.48,0.006737999999999999,99.36,15.51,0.3,1.83,8.19
752,0.0,0.007609,99.43,15.86,0.64,3.83,8.33
753,0.0,0.007301999999999999,99.4,15.78,0.64,3.83,8.33
754,0.0,0.006852,99.41,17.24,0.52,3.18,7.97
755,0.0,0.006825,99.38,16.35,0.52,3.18,7.97
756,0.0,0.006371,99.43,15.4,0.66,4.0,6.81
757,0.0,0.00639,99.38,15.31,0.66,4.0,6.81
758,2.68,0.005246,99.34,13.39,0.74,4.52,6.49
759,4.0,0.005365,99.27,13.35,0.74,4.52,6.49
760,0.0,0.005684000000000001,99.34,14.32,0.21,1.29,8.12
761,0.0,0.005802000000000001,99.32,14.11,0.21,1.29,8.12
762,23.24,0.008038,99.36,14.19,0.46,2.82,7.63
763,24.93,0.0077329999999999986,99.32,13.44,0.46,2.82,7.63
764,0.02,0.006554000000000001,99.34,13.24,0.68,4.25,6.89
765,0.05,0.0065060000000000005,99.27,13.23,0.68,4.25,6.89
766,0.64,0.005401,99.45,13.24,0.68,4.23,6.76
767,1.58,0.005167000000000001,99.39,13.15,0.68,4.23,6.76
768,0.0,0.00393,99.33,12.83,0.71,4.48,6.43
769,0.0,0.003757,99.24,12.83,0.71,4.48,6.43
770,0.0,0.00331,99.14,12.01,0.76,4.82,6.21
771,0.0,0.003293,99.07,11.75,0.76,4.82,6.21
772,0.0,0.0029170000000000003,99.2,12.07,0.74,4.73,6.16
773,0.0,0.0028420000000000003,99.15,11.88,0.74,4.73,6.16
774,0.0,0.002944,99.47,12.44,0.63,4.02,6.13
775,0.0,0.002882,99.42,12.46,0.63,4.02,6.13
776,0.0,0.003084,99.34,12.18,0.75,4.83,6.25
777,0.0,0.003025,99.26,12.1,0.75,4.83,6.25
778,0.0,0.003343,99.21,12.6,0.69,4.47,6.47
779,0.0,0.0033200000000000005,99.14,12.29,0.69,4.47,6.47
780,0.0,0.0032090000000000005,99.32,12.73,0.76,4.94,6.53
781,0.0,0.003197,99.26,12.55,0.76,4.94,6.53
782,0.0,0.003057,99.39,13.16,0.75,4.95,6.53
783,0.0,0.0030800000000000003,99.34,13.18,0.75,4.95,6.53
784,0.0,0.00333,99.37,14.06,0.75,4.98,6.53
785,0.0,0.003442,99.33,13.97,0.75,4.98,6.53
786,0.0,0.0035020000000000003,99.23,14.26,0.67,4.45,6.87
787,0.0,0.00354,99.18,14.09,0.67,4.45,6.87
788,0.0,0.003752,99.3,15.14,0.74,4.98,6.81
789,0.0,0.003736,99.26,15.28,0.74,4.98,6.81
790,0.0,0.003741,99.36,15.52,0.71,4.79,6.85
791,0.0,0.003704,99.32,15.63,0.71,4.79,6.85
792,0.0,0.004053,99.19,16.19,0.57,3.88,7.21
793,0.0,0.00405,99.14,16.24,0.57,3.88,7.21
794,0.0,0.004207,99.27,16.74,0.57,3.92,6.86
795,0.0,0.004213000000000001,99.22,16.83,0.57,3.92,6.86
796,0.0,0.004115,99.39,16.08,0.61,4.22,6.95
797,0.0,0.0041140000000000005,99.34,16.05,0.61,4.22,6.95
798,0.0,0.00432,99.38,15.94,0.69,4.8,6.68
799,0.0,0.004251,99.32,15.91,0.69,4.8,6.68
800,0.0,0.0040420000000000005,99.24,15.91,0.65,4.52,6.82
801,0.0,0.003973,99.17,15.67,0.65,4.52,6.82
802,0.0,0.00386,99.32,16.39,0.7,4.93,6.83
803,0.0,0.003836,99.26,16.01,0.7,4.93,6.83
804,0.0,0.003635,99.26,16.47,0.71,5.02,6.92
805,0.0,0.003632,99.21,16.24,0.71,5.02,6.92
806,0.0,0.003714,99.06,16.55,0.69,4.91,6.95
807,0.0,0.003752,99.02,16.36,0.69,4.91,6.95
808,0.0,0.003883,99.0,16.96,0.54,3.86,7.51
809,0.0,0.003986,98.96,16.8,0.54,3.86,7.51
810,0.0,0.003734,99.04,15.94,0.58,4.15,7.61
811,0.0,0.003708,98.99,15.25,0.58,4.15,7.61
812,0.0,0.003387,99.11,15.61,0.66,4.78,7.34
813,0.0,0.003454,99.06,15.25,0.66,4.78,7.34
814,0.0,0.003293,99.05,16.32,0.59,4.32,8.69
815,0.0,0.003385,99.0,15.87,0.59,4.32,8.69
816,0.0,0.003356,99.03,17.31,0.62,4.59,8.05
817,0.0,0.00351,98.99,16.64,0.62,4.59,8.05
818,0.0,0.003503,98.92,19.88,0.64,4.73,8.08
819,0.0,0.003545000000000001,98.89,19.53,0.64,4.73,8.08
820,0.0,0.003732,98.65,19.6,0.63,4.72,8.25
821,0.0,0.004021,98.62,19.57,0.63,4.72,8.25
822,0.0,0.005075,98.75,18.36,0.53,3.96,7.99
823,0.1,0.005514,98.73,18.42,0.53,3.96,7.99
824,3.42,0.005357,98.91,17.43,0.61,4.61,7.26
825,4.45,0.005587,98.87,17.3,0.61,4.61,7.26
826,0.18,0.00472,99.09,18.13,0.58,4.4,9.08
827,0.46,0.005055,99.05,18.07,0.58,4.4,9.08
828,0.0,0.00462,99.14,20.25,0.34,2.59,8.76
829,0.0,0.004645000000000001,99.12,20.11,0.34,2.59,8.76
830,0.03,0.005304,99.09,22.46,0.47,3.65,7.96
831,0.03,0.005469,99.07,22.24,0.47,3.65,7.96
832,0.1,0.005994,99.1,21.3,0.59,4.62,8.83
833,0.12,0.005947,99.05,20.78,0.59,4.62,8.83
834,0.02,0.005378,99.13,20.75,0.62,4.86,8.05
835,0.0,0.005346,99.09,19.2,0.62,4.86,8.05
836,0.06,0.005273,98.95,22.22,0.64,5.08,8.09
837,0.01,0.00546,98.91,21.6,0.64,5.08,8.09
838,3.97,0.007525,98.74,22.38,0.68,5.42,8.36
839,3.13,0.007328,98.7,22.43,0.68,5.42,8.36
840,2.6,0.005779,98.99,18.34,0.53,4.23,8.07
841,3.94,0.006404000000000001,98.94,18.68,0.53,4.23,8.07
842,2.03,0.005083,98.96,18.25,0.68,5.48,8.13
843,1.57,0.005285,98.9,18.1,0.68,5.48,8.13
844,0.0,0.005756,99.0,18.33,0.59,4.81,7.08
845,0.0,0.005785,98.94,18.18,0.59,4.81,7.08
846,0.0,0.005529,99.05,18.45,0.6,4.9,7.06
847,0.0,0.005469,98.99,18.24,0.6,4.9,7.06
848,0.01,0.005148,99.09,19.05,0.67,5.48,7.57
849,0.04,0.005243,99.02,18.76,0.67,5.48,7.57
850,0.0,0.004795000000000001,99.23,20.25,0.58,4.83,8.77
851,0.0,0.004847,99.18,19.9,0.58,4.83,8.77
852,0.0,0.004293,98.98,21.05,0.64,5.3,7.96
853,0.0,0.004393,98.93,20.3,0.64,5.3,7.96
854,0.0,0.00415,98.93,21.67,0.67,5.59,7.82
855,0.0,0.004327,98.89,21.05,0.67,5.59,7.82
856,0.0,0.004215,98.94,21.39,0.55,4.68,9.07
857,0.0,0.004521,98.91,20.38,0.55,4.68,9.07
858,0.0,0.004098,98.78,24.31,0.74,6.25,8.07
859,0.0,0.004336,98.75,23.62,0.74,6.25,8.07
860,0.0,0.004403,98.41,24.68,0.75,6.42,7.85
861,0.0,0.004636,98.37,23.9,0.75,6.42,7.85
862,0.13,0.005325,98.36,23.74,0.74,6.33,8.31
863,0.02,0.005278,98.31,23.07,0.74,6.33,8.31
864,0.35,0.005064,98.4,23.49,0.72,6.23,7.56
865,0.51,0.0052450000000000005,98.35,22.83,0.72,6.23,7.56
866,0.0,0.004236,98.41,23.08,0.65,5.62,8.21
867,0.0,0.004386,98.36,22.55,0.65,5.62,8.21
868,0.02,0.004528,98.26,24.16,0.44,3.89,8.84
869,0.01,0.0046240000000000005,98.23,23.38,0.44,3.89,8.84
870,0.0,0.004966,98.34,22.09,0.61,5.37,7.58
871,0.0,0.004905,98.28,21.72,0.61,5.37,7.58
872,0.56,0.004963,98.6,23.41,0.46,4.09,8.58
873,0.55,0.004964,98.57,22.87,0.46,4.09,8.58
874,0.0,0.005369,98.82,24.45,0.66,5.92,7.73
875,0.0,0.005520000000000001,98.78,23.83,0.66,5.92,7.73
876,0.4,0.00592,98.64,25.5,0.75,6.75,8.73
877,1.0,0.006248,98.59,24.84,0.75,6.75,8.73
878,0.0,0.006688,98.39,27.47,0.62,5.62,8.59
